Czas w sekundach;Wartość funkcji celu
0;1345
7 32
35 60
26 51
22 47
20 45
15 40
6 31
42 67
18 43
49 74
25 50
17 42
44 69
36 61
18 43
24 49
16 41
8 33
15 40
45 70
45 70
26 51
33 58
46 71
8 33
50 75
24 49
44 69
14 39
40 65
14 39
11 36
26 51
50 75
27 52
41 66
1 26
30 55
45 70
35 60
10 35
50 75
31 56
36 61
31 56
12 37
27 52
10 35
29 54
14 39
13 38
49 74
8 33
29 54
37 62
38 63
16 41
45 70
44 69
44 69
31 56
32 57
43 68
46 71
36 61
11 36
6 31
1 26
7 32
20 45
37 62
30 55
15 40
47 72
0 25
22 47
23 48
3 28
17 42
6 31
37 62
35 60
41 66
49 74
8 33
44 69
18 43
1 26
50 75
19 44
9 34
43 68
11 36
35 60
47 72
27 52
28 53
16 41
9 34
49 74
13 38
5 30
0 25
28 53
45 70
45 70
15 40
10 35
29 54
12 37
19 44
7 32
34 59
6 31
46 71
42 67
36 61
30 55
23 48
35 60
11 36
29 54
19 44
4 29
24 49
42 67
4 29
7 32
43 68
43 68
2 27
29 54
13 38
30 55
8 33
4 29
20 45
28 53
39 64
10 35
6 31
18 43
31 56
44 69
37 62
21 46
26 51
27 52
35 60
5 30
13 38
49 74
14 39
7 32
35 60
45 70
32 57
42 67
32 57
10 35
9 34
39 64
19 44
17 42
1 26
33 58
20 45
5 30
18 43
8 33
2 27
50 75
23 48
22 47
12 37
50 75
1 26
49 74
3 28
37 62
30 55
39 64
38 63
37 62
27 52
18 43
1 26
49 74
41 66
32 57
5 30
48 73
36 61
2 27
35 60
48 73
14 39
25 50
6 31
26 51
21 46
41 66
0 25
1 26
25 50
4 29
16 41
12 37
1 26
3 28
42 67
38 63
29 54
22 47
46 71
40 65
37 62
44 69
0 25
27 52
38 63
34 59
44 69
13 38
45 70
0 25
41 66
30 55
20 45
9 34
4 29
5 30
15 40
39 64
49 74
42 67
23 48
0 25
35 60
27 52
16 41
26 51
50 75
22 47
35 60
9 34
19 44
41 66
50 75
12 37
25 50
8 33
15 40
26 51
19 44
49 74
21 46
8 33
46 71
12 37
40 65
4 29
21 46
28 53
9 34
21 46
5 30
32 57
8 33
22 47
12 37
44 69
39 64
25 50
12 37
19 44
2 27
41 66
47 72
20 45
6 31
50 75
26 51
35 60
30 55
23 48
13 38
16 41
23 48
49 74
35 60
23 48
46 71
47 72
19 44
1 26
30 55
15 40
43 68
46 71
44 69
16 41
33 58
48 73
5 30
36 61
43 68
16 41
48 73
39 64
32 57
21 46
15 40
8 33
16 41
14 39
13 38
3 28
47 72
25 50
21 46
22 47
16 41
21 46
36 61
33 58
23 48
4 29
12 37
18 43
8 33
39 64
4 29
16 41
25 50
15 40
5 30
32 57
27 52
17 42
23 48
31 56
28 53
6 31
14 39
4 29
38 63
22 47
3 28
27 52
47 72
25 50
26 51
48 73
50 75
4 29
49 74
45 70
24 49
8 33
28 53
16 41
22 47
22 47
12 37
30 55
38 63
14 39
2 27
49 74
24 49
35 60
39 64
13 38
7 32
34 59
14 39
31 56
24 49
18 43
5 30
21 46
0 25
29 54
27 52
4 29
31 56
25 50
28 53
45 70
48 73
4 29
4 29
50 75
43 68
25 50
48 73
48 73
8 33
28 53
22 47
29 54
38 63
14 39
18 43
32 57
7 32
21 46
50 75
40 65
26 51
50 75
32 57
31 56
28 53
13 38
44 69
29 54
23 48
5 30
21 46
20 45
35 60
24 49
44 69
46 71
12 37
25 50
27 52
9 34
32 57
37 62
15 40
47 72
31 56
19 44
25 50
33 58
14 39
33 58
12 37
41 66
21 46
33 58
40 65
34 59
49 74
42 67
17 42
28 53
10 35
4 29
12 37
44 69
23 48
23 48
10 35
48 73
14 39
2 27
42 67
1 26
1 26
25 50
11 36
8 33
34 59
6 31
24 49
8 33
12 37
33 58
9 34
44 69
41 66
47 72
9 34
20 45
37 62
25 50
17 42
42 67
50 75
4 29
13 38
44 69
25 50
1 26
14 39
6 31
4 29
16 41
27 52
22 47
37 62
29 54
19 44
16 41
44 69
31 56
27 52
40 65
5 30
48 73
39 64
1 26
30 55
39 64
34 59
32 57
11 36
39 64
15 40
3 28
35 60
7 32
43 68
14 39
28 53
17 42
44 69
35 60
11 36
43 68
33 58
11 36
12 37
44 69
25 50
9 34
37 62
11 36
27 52
48 73
5 30
17 42
32 57
9 34
37 62
40 65
16 41
7 32
1 26
42 67
5 30
21 46
3 28
46 71
36 61
30 55
11 36
36 61
38 63
19 44
31 56
41 66
47 72
4 29
35 60
26 51
23 48
28 53
11 36
49 74
4 29
15 40
18 43
33 58
8 33
6 31
25 50
1 26
20 45
44 69
25 50
27 52
1 26
26 51
46 71
4 29
2 27
44 69
25 50
10 35
10 35
7 32
44 69
19 44
50 75
6 31
45 70
46 71
48 73
38 63
9 34
11 36
32 57
50 75
33 58
32 57
33 58
11 36
28 53
38 63
33 58
9 34
46 71
18 43
46 71
33 58
17 42
18 43
4 29
2 27
24 49
35 60
48 73
45 70
22 47
1 26
2 27
47 72
35 60
9 34
9 34
7 32
27 52
1 26
8 33
48 73
3 28
33 58
16 41
34 59
0 25
38 63
22 47
6 31
1 26
19 44
31 56
33 58
15 40
36 61
9 34
38 63
40 65
18 43
36 61
45 70
4 29
45 70
9 34
20 45
27 52
49 74
40 65
25 50
12 37
10 35
17 42
28 53
24 49
22 47
7 32
15 40
46 71
43 68
17 42
21 46
15 40
35 60
35 60
25 50
23 48
48 73
24 49
49 74
42 67
45 70
28 53
37 62
45 70
23 48
38 63
14 39
9 34
19 44
11 36
43 68
6 31
5 30
20 45
38 63
28 53
41 66
9 34
21 46
1 26
49 74
15 40
19 44
33 58
27 52
49 74
42 67
47 72
9 34
21 46
0 25
27 52
26 51
40 65
35 60
33 58
17 42
30 55
12 37
49 74
40 65
18 43
31 56
46 71
0 25
34 59
31 56
26 51
17 42
7 32
9 34
21 46
30 55
40 65
43 68
16 41
25 50
24 49
19 44
32 57
21 46
22 47
15 40
43 68
28 53
46 71
5 30
29 54
49 74
46 71
1 26
47 72
41 66
32 57
45 70
42 67
24 49
16 41
19 44
38 63
40 65
42 67
50 75
4 29
13 38
5 30
29 54
46 71
45 70
47 72
48 73
25 50
30 55
1 26
28 53
22 47
1 26
9 34
0 25
13 38
3 28
32 57
31 56
36 61
48 73
11 36
35 60
26 51
34 59
16 41
38 63
36 61
41 66
4 29
23 48
33 58
28 53
49 74
44 69
19 44
26 51
18 43
49 74
17 42
6 31
35 60
26 51
42 67
37 62
20 45
22 47
38 63
30 55
30 55
14 39
6 31
5 30
43 68
31 56
15 40
21 46
0 25
4 29
9 34
3 28
42 67
36 61
18 43
21 46
40 65
48 73
29 54
32 57
40 65
2 27
2 27
16 41
3 28
22 47
21 46
9 34
44 69
19 44
27 52
38 63
20 45
41 66
5 30
48 73
10 35
4 29
20 45
46 71
42 67
44 69
32 57
38 63
38 63
36 61
14 39
44 69
14 39
24 49
25 50
50 75
45 70
34 59
36 61
27 52
47 72
7 32
20 45
17 42
40 65
46 71
17 42
20 45
29 54
27 52
21 46
6 31
7 32
13 38
14 39
23 48
50 75
21 46
19 44
6 31
45 70
0 25
19 44
25 50
28 53
17 42
49 74
38 63
47 72
33 58
4 29
30 55
42 67
30 55
16 41
34 59
12 37
48 73
10 35
5 30
27 52
10 35
10 35
9 34
39 64
48 73
23 48
40 65
46 71
9 34
11 36
9 34
27 52
36 61
19 44
8 33
29 54
3 28
26 51
41 66
47 72
12 37
33 58
47 72
34 59
37 62
50 75
7 32
10 35
30 55
30 55
17 42
19 44
35 60
12 37
24 49
25 50
42 67
36 61
33 58
19 44
2 27
36 61
10 35
20 45
0 25
41 66
0 25
35 60
37 62
3 28
39 64
46 71
36 61
11 36
42 67
50 75
1 26
7 32
11 36
13 38
39 64
46 71
20 45
21 46
1 26
21 46
35 60
49 74
14 39
44 69
15 40
8 33
44 69
13 38
3 28
50 75
15 40
48 73
10 35
48 73
32 57
2 27
20 45
11 36
41 66
34 59
0 25
26 51
26 51
20 45
35 60
11 36
32 57
5 30
17 42
42 67
47 72
21 46
20 45
38 63
34 59
46 71
47 72
33 58
39 64
25 50
26 51
44 69
42 67
45 70
41 66
6 31
28 53
27 52
34 59
36 61
28 53
35 60
23 48
20 45
44 69
7 32
40 65
20 45
14 39
29 54
20 45
14 39
36 61
39 64
3 28
31 56
21 46
29 54
26 51
7 32
3 28
40 65
14 39
20 45
19 44
29 54
12 37
31 56
10 35
20 45
24 49
48 73
21 46
39 64
28 53
20 45
5 30
27 52
24 49
36 61
49 74
3 28
5 30
24 49
3 28
15 40
31 56
37 62
6 31
30 55
28 53
45 70
8 33
1 26
0 25
26 51
48 73
4 29
7 32
47 72
45 70
3 28
0 25
24 49
20 45
27 52
8 33
17 42
32 57
48 73
18 43
3 28
49 74
11 36
10 35
22 47
42 67
12 37
34 59
16 41
46 71
14 39
20 45
1 26
15 40
1 26
0 25
24 49
1 26
49 74
17 42
9 34
28 53
22 47
19 44
50 75
23 48
11 36
13 38
20 45
35 60
48 73
39 64
10 35
2 27
50 75
14 39
25 50
23 48
49 74
44 69
18 43
21 46
24 49
45 70
47 72
22 47
25 50
40 65
10 35
21 46
45 70
45 70
24 49
7 32
29 54
14 39
23 48
2 27
30 55
25 50
14 39
14 39
24 49
33 58
43 68
33 58
