Czas w sekundach;Wartość funkcji celu
0;2946
1;2696
2;2696
3;2696
4;2696
5;2696
6;2696
7;2696
8;2696
9;2696
10;2696
11;2696
12;2696
13;2696
14;2696
15;2696
16;2696
17;2696
18;2696
19;2696
20;2696
21;2696
22;2696
23;2696
24;2696
25;2696
26;2696
27;2696
28;2696
29;2696
30;2696
31;2696
32;2696
33;2696
34;2696
35;2696
36;2696
37;2696
38;2696
39;2696
40;2696
41;2696
42;2696
43;2696
44;2696
45;2696
46;2696
47;2696
48;2696
49;2696
50;2696
51;2696
52;2696
53;2696
54;2696
55;2696
56;2696
57;2696
58;2696
59;2696
60;2696
60;2696
