second;swapAC;insertAC;invertAC;3optAC;
1;39;39;39;39
2;39;39;39;39
3;39;39;39;39
4;39;39;39;39
5;39;39;39;39
6;39;39;39;39
7;39;39;39;39
8;39;39;39;39
9;39;39;39;39
10;39;39;39;39
11;39;39;39;39
12;39;39;39;39
13;39;39;39;39
14;39;39;39;39
15;39;39;39;39
16;39;39;39;39
17;39;39;39;39
18;39;39;39;39
19;39;39;39;39
20;39;39;39;39
21;39;39;39;39
22;39;39;39;39
23;39;39;39;39
24;39;39;39;39
25;39;39;39;39
26;39;39;39;39
27;39;39;39;39
28;39;39;39;39
29;39;39;39;39
30;39;39;39;39
31;39;39;39;39
32;39;39;39;39
33;39;39;39;39
34;39;39;39;39
35;39;39;39;39
36;39;39;39;39
37;39;39;39;39
38;39;39;39;39
39;39;39;39;39
40;39;39;39;39
41;39;39;39;39
42;39;39;39;39
43;39;39;39;39
44;39;39;39;39
45;39;39;39;39
46;39;39;39;39
47;39;39;39;39
48;39;39;39;39
49;39;39;39;39
50;39;39;39;39
51;39;39;39;39
52;39;39;39;39
53;39;39;39;39
54;39;39;39;39
55;39;39;39;39
56;39;39;39;39
57;39;39;39;39
58;39;39;39;39
59;39;39;39;39
60;39;39;39;39
