Czas w sekundach;Wartość funkcji celu
0;3094
1;1389
2;1389
3;1389
4;1389
5;1367
6;1367
7;1367
8;1367
9;1367
10;1367
11;1367
12;1367
13;1367
14;1367
15;1367
16;1367
17;1367
18;1367
19;1367
20;1367
21;1367
22;1367
23;1367
24;1367
25;1367
26;1367
27;1367
28;1367
29;1367
30;1367
31;1367
32;1367
33;1367
34;1367
35;1367
36;1367
37;1367
38;1367
39;1367
40;1367
41;1367
42;1367
43;1367
44;1367
45;1367
46;1367
47;1367
48;1367
49;1367
50;1367
51;1367
52;1367
53;1367
54;1367
55;1367
56;1367
57;1367
58;1367
59;1367
60;1367
