Czas w sekundach;Wartość funkcji celu
0;7570
34 66
21 53
16 48
4 36
40 72
31 63
5 37
29 61
45 77
13 45
25 57
9 41
27 59
23 55
2 34
40 72
1 33
55 87
26 58
61 93
14 46
37 69
35 67
27 59
36 68
61 93
15 47
46 78
7 39
48 80
40 72
11 43
33 65
12 44
18 50
2 34
53 85
16 48
29 61
45 77
0 32
40 72
48 80
22 54
13 45
42 74
25 57
38 70
48 80
64 96
48 80
38 70
40 72
42 74
2 34
22 54
64 96
7 39
0 32
20 52
22 54
27 59
57 89
24 56
33 65
17 49
2 34
46 78
24 56
25 57
47 79
50 82
31 63
1 33
20 52
63 95
57 89
6 38
55 87
34 66
58 90
4 36
61 93
48 80
52 84
7 39
51 83
4 36
54 86
20 52
56 88
29 61
4 36
5 37
28 60
48 80
57 89
31 63
59 91
9 41
6 38
3 35
45 77
0 32
15 47
53 85
46 78
12 44
58 90
36 68
61 93
33 65
32 64
23 55
48 80
28 60
37 69
11 43
63 95
28 60
57 89
28 60
51 83
16 48
27 59
25 57
26 58
44 76
3 35
39 71
22 54
1 33
7 39
19 51
37 69
40 72
56 88
8 40
59 91
8 40
53 85
11 43
25 57
36 68
34 66
33 65
15 47
22 54
11 43
22 54
21 53
42 74
23 55
57 89
45 77
23 55
56 88
5 37
39 71
43 75
61 93
11 43
8 40
24 56
42 74
25 57
54 86
44 76
9 41
54 86
54 86
47 79
53 85
22 54
60 92
47 79
21 53
57 89
7 39
50 82
43 75
22 54
3 35
1 33
43 75
64 96
59 91
44 76
37 69
42 74
44 76
21 53
64 96
10 42
33 65
43 75
15 47
18 50
35 67
3 35
17 49
30 62
57 89
56 88
58 90
31 63
1 33
17 49
14 46
29 61
20 52
15 47
27 59
55 87
23 55
57 89
16 48
18 50
49 81
10 42
56 88
61 93
3 35
56 88
19 51
10 42
50 82
35 67
27 59
13 45
3 35
41 73
49 81
19 51
16 48
55 87
61 93
60 92
51 83
52 84
56 88
32 64
14 46
47 79
30 62
22 54
46 78
4 36
58 90
49 81
39 71
26 58
60 92
14 46
63 95
37 69
47 79
20 52
2 34
13 45
41 73
4 36
52 84
32 64
20 52
1 33
15 47
38 70
62 94
49 81
21 53
52 84
12 44
51 83
17 49
40 72
18 50
2 34
13 45
13 45
37 69
1 33
18 50
55 87
35 67
36 68
53 85
26 58
1 33
16 48
36 68
7 39
64 96
0 32
41 73
38 70
40 72
6 38
28 60
29 61
7 39
8 40
52 84
25 57
33 65
5 37
34 66
43 75
21 53
23 55
35 67
59 91
55 87
33 65
45 77
13 45
25 57
1 33
22 54
29 61
41 73
54 86
31 63
38 70
10 42
41 73
11 43
50 82
16 48
51 83
37 69
26 58
2 34
1 33
39 71
32 64
10 42
30 62
52 84
60 92
30 62
46 78
44 76
26 58
25 57
57 89
29 61
27 59
36 68
39 71
2 34
33 65
13 45
63 95
0 32
30 62
22 54
55 87
21 53
59 91
62 94
39 71
44 76
2 34
2 34
38 70
7 39
53 85
48 80
63 95
19 51
49 81
1 33
18 50
56 88
62 94
19 51
0 32
13 45
15 47
62 94
56 88
24 56
42 74
6 38
64 96
35 67
44 76
18 50
27 59
29 61
51 83
37 69
55 87
53 85
1 33
38 70
13 45
30 62
63 95
8 40
24 56
58 90
44 76
21 53
22 54
49 81
18 50
8 40
12 44
58 90
42 74
32 64
3 35
37 69
29 61
26 58
57 89
20 52
2 34
28 60
23 55
29 61
55 87
21 53
42 74
39 71
20 52
40 72
36 68
41 73
12 44
10 42
26 58
7 39
15 47
57 89
33 65
24 56
30 62
30 62
11 43
36 68
39 71
10 42
44 76
56 88
49 81
26 58
49 81
42 74
60 92
40 72
55 87
58 90
9 41
16 48
44 76
44 76
11 43
56 88
50 82
43 75
19 51
5 37
21 53
17 49
0 32
32 64
9 41
32 64
56 88
25 57
37 69
49 81
4 36
58 90
26 58
0 32
1 33
42 74
8 40
37 69
10 42
26 58
57 89
11 43
28 60
5 37
17 49
46 78
51 83
64 96
29 61
52 84
51 83
44 76
43 75
34 66
50 82
35 67
14 46
62 94
61 93
26 58
34 66
26 58
58 90
42 74
64 96
31 63
45 77
3 35
59 91
18 50
43 75
7 39
22 54
29 61
52 84
34 66
43 75
56 88
32 64
36 68
33 65
34 66
21 53
55 87
58 90
53 85
21 53
6 38
46 78
6 38
9 41
11 43
34 66
63 95
22 54
35 67
27 59
11 43
59 91
3 35
3 35
45 77
5 37
32 64
19 51
19 51
28 60
7 39
58 90
8 40
61 93
49 81
0 32
13 45
9 41
2 34
5 37
13 45
18 50
32 64
61 93
64 96
54 86
63 95
46 78
26 58
43 75
57 89
58 90
31 63
29 61
1 33
15 47
9 41
13 45
38 70
13 45
44 76
60 92
43 75
45 77
31 63
26 58
27 59
7 39
9 41
58 90
2 34
46 78
47 79
49 81
19 51
5 37
7 39
31 63
51 83
45 77
11 43
32 64
5 37
62 94
8 40
13 45
0 32
26 58
4 36
6 38
59 91
45 77
20 52
25 57
8 40
58 90
4 36
49 81
7 39
38 70
31 63
56 88
28 60
47 79
32 64
43 75
12 44
1 33
33 65
53 85
50 82
19 51
17 49
41 73
63 95
4 36
20 52
14 46
41 73
27 59
8 40
46 78
24 56
29 61
52 84
32 64
1 33
6 38
61 93
61 93
41 73
37 69
3 35
26 58
12 44
19 51
36 68
25 57
40 72
9 41
37 69
11 43
62 94
10 42
18 50
24 56
60 92
61 93
38 70
36 68
24 56
64 96
22 54
55 87
47 79
24 56
34 66
2 34
6 38
0 32
32 64
21 53
51 83
38 70
41 73
35 67
61 93
36 68
10 42
18 50
52 84
29 61
32 64
7 39
56 88
55 87
35 67
7 39
21 53
56 88
19 51
0 32
0 32
40 72
42 74
52 84
24 56
18 50
21 53
50 82
0 32
39 71
39 71
44 76
6 38
37 69
54 86
58 90
39 71
10 42
64 96
61 93
34 66
28 60
23 55
6 38
35 67
22 54
29 61
38 70
28 60
57 89
2 34
40 72
40 72
14 46
63 95
49 81
1 33
16 48
37 69
17 49
13 45
43 75
40 72
51 83
32 64
0 32
15 47
57 89
63 95
52 84
37 69
61 93
17 49
18 50
36 68
35 67
33 65
25 57
20 52
63 95
52 84
53 85
18 50
1 33
36 68
62 94
23 55
9 41
21 53
45 77
5 37
13 45
2 34
22 54
54 86
17 49
63 95
35 67
29 61
11 43
62 94
42 74
37 69
8 40
50 82
29 61
21 53
24 56
19 51
22 54
25 57
59 91
4 36
39 71
54 86
37 69
7 39
13 45
60 92
27 59
17 49
49 81
10 42
38 70
0 32
57 89
61 93
53 85
28 60
3 35
36 68
9 41
47 79
45 77
53 85
58 90
59 91
27 59
6 38
31 63
18 50
38 70
59 91
54 86
22 54
39 71
51 83
11 43
34 66
61 93
62 94
24 56
58 90
38 70
26 58
39 71
46 78
20 52
28 60
8 40
3 35
49 81
2 34
22 54
27 59
12 44
22 54
63 95
15 47
59 91
59 91
55 87
63 95
45 77
12 44
7 39
59 91
58 90
19 51
35 67
32 64
41 73
23 55
20 52
34 66
49 81
30 62
3 35
58 90
59 91
48 80
52 84
26 58
5 37
25 57
64 96
21 53
26 58
39 71
16 48
46 78
53 85
11 43
63 95
19 51
13 45
49 81
45 77
33 65
45 77
19 51
45 77
51 83
24 56
3 35
10 42
53 85
8 40
18 50
56 88
27 59
19 51
25 57
37 69
30 62
34 66
19 51
0 32
21 53
2 34
44 76
50 82
0 32
40 72
47 79
29 61
58 90
0 32
18 50
13 45
31 63
28 60
50 82
60 92
8 40
31 63
20 52
51 83
44 76
10 42
7 39
40 72
38 70
43 75
12 44
34 66
50 82
26 58
47 79
56 88
60 92
52 84
44 76
10 42
35 67
16 48
56 88
49 81
35 67
49 81
9 41
60 92
50 82
44 76
53 85
55 87
49 81
16 48
40 72
55 87
19 51
20 52
55 87
41 73
7 39
20 52
5 37
52 84
4 36
21 53
33 65
17 49
33 65
30 62
30 62
2 34
23 55
64 96
63 95
60 92
59 91
43 75
14 46
37 69
10 42
27 59
24 56
2 34
33 65
57 89
44 76
26 58
12 44
3 35
15 47
46 78
34 66
15 47
34 66
50 82
37 69
38 70
17 49
10 42
40 72
40 72
39 71
10 42
26 58
47 79
27 59
28 60
57 89
12 44
0 32
15 47
50 82
56 88
8 40
37 69
20 52
21 53
15 47
35 67
48 80
59 91
17 49
5 37
22 54
33 65
46 78
38 70
32 64
8 40
15 47
2 34
57 89
22 54
37 69
14 46
11 43
1 33
0 32
31 63
12 44
53 85
21 53
17 49
61 93
48 80
26 58
38 70
22 54
42 74
35 67
41 73
1 33
38 70
7 39
61 93
51 83
25 57
44 76
26 58
42 74
51 83
31 63
44 76
17 49
2 34
35 67
35 67
60 92
62 94
61 93
29 61
25 57
41 73
47 79
64 96
29 61
7 39
35 67
17 49
3 35
39 71
27 59
1 33
24 56
12 44
21 53
26 58
0 32
5 37
4 36
46 78
59 91
35 67
46 78
20 52
35 67
63 95
20 52
56 88
63 95
44 76
5 37
11 43
26 58
8 40
52 84
50 82
63 95
35 67
16 48
52 84
50 82
54 86
9 41
60 92
7 39
11 43
37 69
20 52
24 56
48 80
19 51
64 96
5 37
24 56
64 96
44 76
7 39
16 48
54 86
29 61
49 81
0 32
3 35
31 63
18 50
4 36
62 94
39 71
29 61
14 46
40 72
13 45
58 90
22 54
15 47
54 86
52 84
31 63
58 90
14 46
3 35
31 63
58 90
52 84
7 39
25 57
45 77
62 94
18 50
64 96
37 69
34 66
22 54
10 42
13 45
55 87
61 93
49 81
31 63
60 92
2 34
47 79
52 84
41 73
8 40
5 37
5 37
32 64
29 61
23 55
2 34
1 33
52 84
14 46
38 70
16 48
14 46
27 59
34 66
22 54
32 64
53 85
45 77
62 94
49 81
8 40
6 38
26 58
57 89
12 44
60 92
33 65
8 40
33 65
64 96
32 64
11 43
13 45
1 33
3 35
42 74
16 48
47 79
29 61
34 66
54 86
7 39
4 36
37 69
64 96
56 88
21 53
33 65
47 79
59 91
14 46
18 50
47 79
19 51
53 85
7 39
44 76
21 53
40 72
60 92
21 53
30 62
12 44
37 69
48 80
40 72
57 89
1 33
25 57
58 90
16 48
32 64
38 70
41 73
21 53
45 77
0 32
12 44
1 33
